,hotel_address,lat,lng,lat_lng
315983,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
316079,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
316320,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
316329,20 Rue De La Ga t 14th arr 75014 Paris France,True,True,"(Decimal('2.330948'), Decimal('48.838331'))"
316391,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
316405,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
316407,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
316502,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
316536,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
316884,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
316939,Pau Clar s 122 Eixample 08009 Barcelona Spain,True,True,"(Decimal('2.245959'), Decimal('41.504994'))"
317223,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
317590,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
317781,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
317908,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
318452,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
318756,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
318793,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
319165,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
319167,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
319366,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
319455,Pau Clar s 122 Eixample 08009 Barcelona Spain,True,True,"(Decimal('2.245959'), Decimal('41.504994'))"
319659,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
319906,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
319945,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
319956,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
320098,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
320178,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
320228,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
320520,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
320586,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
320742,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
320743,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
321220,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
321404,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
321618,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
321765,Sep lveda 180 Eixample 08011 Barcelona Spain,True,True,"(Decimal('2.181864'), Decimal('41.425226'))"
321854,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
321944,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
322016,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
322024,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
322072,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
322313,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
322649,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
322765,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
322829,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
323067,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
323093,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
323135,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
323588,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
324019,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
324044,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
324113,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
324540,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
324558,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
324568,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
324625,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
324698,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
324882,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
325064,Sep lveda 180 Eixample 08011 Barcelona Spain,True,True,"(Decimal('2.181864'), Decimal('41.425226'))"
325342,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
325469,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
326074,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
326168,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
326245,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
326338,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
326838,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
326945,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
327167,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
327184,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
327194,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
327219,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
327223,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
327257,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
328353,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
329124,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
329488,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
329505,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
329515,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
329624,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
329866,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
329952,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
329970,Pau Clar s 122 Eixample 08009 Barcelona Spain,True,True,"(Decimal('2.245959'), Decimal('41.504994'))"
330046,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
330380,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
330411,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
330492,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
331162,Paragonstra e 1 11 Simmering 1110 Vienna Austria,True,True,"(Decimal('16.413999'), Decimal('48.176599'))"
331245,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
331318,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
331515,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
331623,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
332040,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
332148,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
332204,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
332533,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
332545,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
332799,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
332860,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
333127,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
333314,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
333557,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
333833,Pau Clar s 122 Eixample 08009 Barcelona Spain,True,True,"(Decimal('2.245959'), Decimal('41.504994'))"
334149,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
334229,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
334314,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
334375,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
334456,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
334491,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
334550,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
334568,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
334629,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
335083,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
335097,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
335253,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
335257,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
335346,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
335730,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
336126,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
336396,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
336613,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
336717,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
336724,Paragonstra e 1 11 Simmering 1110 Vienna Austria,True,True,"(Decimal('16.413999'), Decimal('48.176599'))"
336757,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
336899,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
336913,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
336992,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
337085,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
337218,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
337266,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
337743,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
337768,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
338002,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
338173,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
338232,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
338307,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
338387,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
338482,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
339709,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
339752,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
339766,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
339786,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
340086,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
340191,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
340250,Josefst dter Stra e 22 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
340340,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
340491,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
340678,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
341231,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
341285,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
341294,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
341390,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
341468,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
341523,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
341527,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
341610,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
341951,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
341955,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
342273,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
342529,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
342890,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
342999,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
343031,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
343116,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
343420,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
343598,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
343868,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
343980,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
343987,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
